Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
34213,859744,083.3 090.0,20-16045S-MX-101-0952-08330900-0112A-3,112,11.849,33.2111,4.874,25.23398,79.36,212.89,11,3,2,,3,,,,,,0.118,,0.134,,0.92,,7.96,,0.037,,9.25,,0,4,,,9,,,9,,,9,,,9,,,112,11.85,11.83,33.211,25.234,275.5,0.382,4.87,79.4,8,0.92,9.3,0.04,0,0.12,0.13,113,11,,,,,,,
34213,859745,083.3 090.0,20-16045S-MX-101-0952-08330900-0125A-7,125,10.392,33.2905,4.44,25.55616,70.09,193.35,,7,2,,3,6,,6,6,6,0.057,,0.065,,1.26,,12.66,,0.03,,14.6,,0,4,,,9,,,9,,,9,,,9,,,125,10.39,10.38,33.291,25.556,244.9,0.419,4.44,70.1,12.7,1.26,14.6,0.03,0,0.06,0.07,126,,,,,,,,
34213,859746,083.3 090.0,20-16045S-MX-101-0952-08330900-0126A-3,126,10.361,33.2987,4.426,25.56789,69.82,193.24,10,3,2,,3,6,,,6,,0.052,,0.06,,1.29,,13.02,,0.026,,15.05,,0,4,,,9,,,9,,,9,,,9,,,126,10.36,10.35,33.299,25.568,243.8,0.421,4.43,69.8,13,1.29,15.1,0.03,0,0.05,0.06,127,10,,,,,,,
34213,859747,083.3 090.0,20-16045S-MX-101-0952-08330900-0140A-3,140,9.831,33.4129,4.112,25.74663,64.16,179.59,9,3,2,,3,,,,,,0.024,,0.044,,1.45,,16.49,,0.016,,18.02,,0,4,,,9,,,9,,,9,,,9,,,140,9.83,9.82,33.413,25.747,227,0.449,4.11,64.2,16.5,1.45,18,0.02,0,0.02,0.04,141,9,,,,,,,
34213,859748,083.3 090.0,20-16045S-MX-101-0952-08330900-0150A-7,150,9.532,33.5414,3.659,25.89644,56.76,159.29,,7,2,,3,6,,6,6,6,0.017,,0.038,,1.57,,19.07,,0.02,,19.8,,0,4,,,9,,,9,,,9,,,9,,,150,9.53,9.52,33.541,25.896,212.9,0.477,3.66,56.8,19.1,1.57,19.8,0.02,0,0.02,0.04,151,,,,,,,,
34213,859749,083.3 090.0,20-16045S-MX-101-0952-08330900-0171A-3,171,9.199,33.7246,3.178,26.09408,48.99,138.77,8,3,2,,3,,,,,,0.003,,0.024,,1.81,,24.49,,0.019,,23.5,,0,4,,,9,,,9,,,9,,,9,,,171,9.2,9.18,33.725,26.094,194.5,0.514,3.18,49,24.5,1.81,23.5,0.02,0,0,0.02,172,8,,,,,,,
34213,859750,083.3 090.0,20-16045S-MX-101-0952-08330900-0200A-7,200,8.925,33.87,2.851,26.25222,43.72,124.07,,7,2,,3,6,,6,6,6,0.002,,0.019,,1.93,,28.19,,0.01,,25.3,,0,4,,,9,,,9,,,9,,,9,,,200,8.93,8.9,33.87,26.252,180,0.574,2.85,43.7,28.2,1.93,25.3,0.01,0,0,0.02,202,,,,,,,,
34213,859751,083.3 090.0,20-16045S-MX-101-0952-08330900-0202A-3,202,8.845,33.8745,2.87,26.26831,43.93,125.28,7,3,2,,3,,,,,,0.002,,0.019,,1.94,,28.45,,0.01,,25.39,,0,4,,,9,,,9,,,9,,,9,,,202,8.85,8.82,33.875,26.268,178.5,0.572,2.87,43.9,28.5,1.94,25.4,0.01,0,0,0.02,204,7,,,,,,,
34213,859752,083.3 090.0,20-16045S-MX-101-0952-08330900-0230A-3,230,8.492,33.9723,2.635,26.40026,40.04,115.02,6,3,2,,3,,,,,,,9,,9,2.03,,32.81,,0,8,27.09,,0,4,,,9,,,9,,,9,,,9,,,230,8.49,8.47,33.972,26.4,166.4,0.62,2.64,40,32.8,2.03,27.1,0,0,,,232,6,,,,,,,
34213,859753,083.3 090.0,20-16045S-MX-101-0952-08330900-0250A-7,250,8.278,34.0186,2.328,26.46954,35.21,101.29,,7,2,,3,6,,6,6,6,,9,,9,2.14,,36.08,,0,,28.4,,0,4,,,9,,,9,,,9,,,9,,,250,8.28,8.25,34.019,26.47,160.2,0.659,2.33,35.2,36.1,2.14,28.4,0,0,,,252,,,,,,,,
34213,859754,083.3 090.0,20-16045S-MX-101-0952-08330900-0270A-3,270,8.013,34.0336,2.188,26.52128,32.9,95.49,5,3,2,,3,,,,,,,9,,9,2.24,,39.34,,0,8,29.7,,0,4,,,9,,,9,,,9,,,9,,,270,8.01,7.99,34.034,26.521,155.5,0.685,2.19,32.9,39.3,2.24,29.7,0,0,,,272,5,,,,,,,
34213,859755,083.3 090.0,20-16045S-MX-101-0952-08330900-0300A-7,300,7.653,34.0825,1.648,26.61281,24.58,71.69,,7,2,,3,6,,6,6,6,,9,,9,2.43,,45.15,,0,,31.8,,0,4,,,9,,,9,,,9,,,9,,,300,7.65,7.62,34.083,26.613,147.2,0.737,1.65,24.6,45.2,2.43,31.8,0,0,,,302,,,,,,,,
34213,859756,083.3 090.0,20-16045S-MX-101-0952-08330900-0321A-3,321,7.523,34.1228,1.334,26.66362,19.84,58.21,4,3,2,,3,,,,,,,9,,9,2.57,,49.21,,0,8,33.26,,0,4,,,9,,,9,,,9,,,9,,,321,7.52,7.49,34.123,26.664,142.7,0.76,1.33,19.8,49.2,2.57,33.3,0,0,,,324,4,,,,,,,
34213,859757,083.3 090.0,20-16045S-MX-101-0952-08330900-0380A-3,380,7.061,34.1833,0.854,26.77715,12.57,37.27,3,3,2,,3,,,,,,,9,,9,2.8,,57.26,,0.012,,35.58,,0,4,,,9,,,9,,,9,,,9,,,380,7.06,7.02,34.183,26.777,132.6,0.842,0.85,12.6,57.3,2.8,35.6,0.01,0,,,383,3,,,,,,,
34213,859758,083.3 090.0,20-16045S-MX-101-0952-08330900-0400A-7,400,6.877,34.1888,0.721,26.80694,10.57,31.36,,7,2,,3,6,,6,6,6,,9,,9,2.85,,60.26,,0.01,,36.2,,0,4,,,9,,,9,,,9,,,9,,,400,6.88,6.84,34.189,26.807,130,0.876,0.72,10.6,60.3,2.85,36.2,0.01,0,,,403,,,,,,,,
34213,859759,083.3 090.0,20-16045S-MX-101-0952-08330900-0440A-3,440,6.572,34.2125,0.572,26.86712,8.32,24.99,2,3,2,,3,,,,,,,9,,9,2.96,,66.25,,0.013,,37.58,,0,4,,,9,,,9,,,9,,,9,,,440,6.57,6.53,34.213,26.867,124.6,0.919,0.57,8.3,66.3,2.96,37.6,0.01,0,,,444,2,,,,,,,
34213,859760,083.3 090.0,20-16045S-MX-101-0952-08330900-0500A-7,500,6.245,34.2483,0.388,26.93904,5.6,16.87,,7,2,,3,6,,6,6,6,,9,,9,3.07,,73.32,,0,,39,,0,4,,,9,,,9,,,9,,,9,,,500,6.25,6.2,34.248,26.939,118.4,1.001,0.39,5.6,73.3,3.07,39,0,0,,,504,,,,,,,,
34213,859761,083.3 090.0,20-16045S-MX-101-0952-08330900-0517A-3,517,6.031,34.2463,0.389,26.9648,5.59,16.99,1,3,2,,3,,,,,,,9,,9,3.1,,75.32,,0,8,39.34,,0,4,,,9,,,9,,,9,,,9,,,517,6.03,5.99,34.246,26.965,116,1.012,0.39,5.6,75.3,3.1,39.3,0,0,,,521,1,,,,,,,
34214,859762,083.3 100.0,20-16045S-MX-101-0429-08331000-0000A-7,0,16.578,33.1173,5.713,24.16883,102.46,249.56,,7,2,,3,,,,,,0.08,,0.018,,0.29,,3.07,,0.01,,0,8,0.21,,,,9,,,9,,,9,,,9,,,0,16.58,16.58,33.117,24.169,373.9,0,5.71,102.5,3.1,0.29,0,0.01,0.21,0.08,0.02,0,,,,,,,,
34214,859763,083.3 100.0,20-16045S-MX-101-0429-08331000-0002A-3,2,16.578,33.1173,5.713,24.16898,102.45,249.56,21,3,2,,3,,,,,,0.08,,0.018,,0.29,,3.07,,0.01,,0,8,0.21,,,,9,,,9,,,9,,,9,,,2,16.58,16.58,33.117,24.169,374,0.008,5.71,102.5,3.1,0.29,0,0.01,0.21,0.08,0.02,2,21,,,,,,,
34214,859764,083.3 100.0,20-16045S-MX-101-0429-08331000-0010A-3,10,16.062,33.1185,5.703,24.28831,101.24,249.11,19,3,2,,3,,,,,,0.08,,0.011,,0.28,,1.89,,0.007,,0,8,0.02,,,,9,,,9,,,9,,,9,,,10,16.06,16.06,33.119,24.288,362.9,0.037,5.7,101.2,1.9,0.28,0,0.01,0.02,0.08,0.01,10,19,,,,,,,
34214,859765,083.3 100.0,20-16045S-MX-101-0429-08331000-0010B-6,9,16.062,33.1189,,24.2886,,,20,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,16.06,16.06,33.119,24.289,362.9,0.036,,,,,,,,,,10,20,,,,,,,
34214,859766,083.3 100.0,20-16045S-MX-101-0429-08331000-0020B-7,20,15.788,33.1331,5.755,24.36181,101.61,250.91,,7,2,,3,6,,6,6,6,0.084,,0.017,,0.28,,1.93,,0.01,,0,,0,4,,,9,,,9,,,9,,,9,,,20,15.79,15.78,33.133,24.362,356.2,0.073,5.76,101.6,1.9,0.28,0,0.01,0,0.08,0.02,20,,,,,,,,
34214,859767,083.3 100.0,20-16045S-MX-101-0429-08331000-0026A-3,26,15.736,33.1398,5.753,24.37898,101.47,251.27,18,3,2,,3,,,,,,0.087,,0.021,,0.28,,1.96,,0.009,,0,8,0,4,,,9,,,9,,,9,,,9,,,26,15.74,15.73,33.14,24.379,354.8,0.094,5.75,101.5,2,0.28,0,0.01,0,0.09,0.02,26,18,,,,,,,
34214,859768,083.3 100.0,20-16045S-MX-101-0429-08331000-0030A-7,30,15.725,33.1305,5.765,24.37456,101.66,251.34,,7,2,,3,6,,6,6,6,0.1,,0.02,,0.28,,1.94,,0.01,,0,,0,4,,,9,,,9,,,9,,,9,,,30,15.73,15.72,33.131,24.375,355.4,0.109,5.77,101.7,1.9,0.28,0,0.01,0,0.1,0.02,30,,,,,,,,
34214,859769,083.3 100.0,20-16045S-MX-101-0429-08331000-0040A-3,40,15.696,33.133,5.769,24.38363,101.67,252,17,3,2,,3,,,,,,0.133,,0.017,,0.29,,1.89,,0.006,,0,8,0,4,,,9,,,9,,,9,,,9,,,40,15.7,15.69,33.133,24.384,354.9,0.144,5.77,101.7,1.9,0.29,0,0.01,0,0.13,0.02,40,17,,,,,,,
34214,859770,083.3 100.0,20-16045S-MX-101-0429-08331000-0050A-3,50,15.54,33.1397,5.789,24.42406,101.7,252.85,16,3,2,,3,,,,,,0.171,,0.029,,0.28,,1.99,,0.011,,0,8,0,4,,,9,,,9,,,9,,,9,,,50,15.54,15.53,33.14,24.424,351.3,0.179,5.79,101.7,2,0.28,0,0.01,0,0.17,0.03,50,16,,,,,,,
34214,859771,083.3 100.0,20-16045S-MX-101-0429-08331000-0061A-3,61,15.298,33.1561,5.807,24.49063,101.53,253.67,15,3,2,,3,,,,,,0.229,,0.077,,0.29,,2.08,,0.008,,0,8,0,4,,,9,,,9,,,9,,,9,,,61,15.3,15.29,33.156,24.491,345.3,0.218,5.81,101.5,2.1,0.29,0,0.01,0,0.23,0.08,61,15,,,,,,,
34214,859772,083.3 100.0,20-16045S-MX-101-0429-08331000-0075A-3,75,15.066,33.1689,5.812,24.5519,101.15,253.88,14,3,2,,3,,,,,,0.366,,0.167,,0.31,,2.09,,0.012,,0,8,0,4,,,9,,,9,,,9,,,9,,,75,15.07,15.05,33.169,24.552,339.9,0.266,5.81,101.2,2.1,0.31,0,0.01,0,0.37,0.17,76,14,,,,,,,
34214,859773,083.3 100.0,20-16045S-MX-101-0429-08331000-0087A-3,87,15.025,33.2222,5.789,24.60262,100.69,252.83,13,3,2,,3,,,,,,0.525,,0.162,,0.37,,1.9,,0.022,,0,8,0.06,,,,9,,,9,,,9,,,9,,,87,15.03,15.01,33.222,24.603,335.5,0.306,5.79,100.7,1.9,0.37,0,0.02,0.06,0.53,0.16,88,13,,,,,,,
34214,859774,083.3 100.0,20-16045S-MX-101-0429-08331000-0100A-7,100,14.4,33.2037,5.65,24.72244,97.02,246.24,,7,2,,3,6,,6,6,6,0.367,,0.17,,0.41,,2.54,,0.12,,0.7,,0.09,,,,9,,,9,,,9,,,9,,,100,14.4,14.39,33.204,24.722,324.4,0.352,5.65,97,2.5,0.41,0.7,0.12,0.09,0.37,0.17,101,,,,,,,,
34214,859775,083.3 100.0,20-16045S-MX-101-0429-08331000-0101A-3,101,14.352,33.2072,5.66,24.73529,97.1,247.23,12,3,2,,3,,,,,,0.355,,0.171,,0.41,,2.59,,0.123,,0.7,,0.09,,,,9,,,9,,,9,,,9,,,101,14.35,14.34,33.207,24.735,323.2,0.352,5.66,97.1,2.6,0.41,0.7,0.12,0.09,0.36,0.17,102,12,,,,,,,
34214,859776,083.3 100.0,20-16045S-MX-101-0429-08331000-0112A-3,112,13.775,33.1922,5.485,24.84381,92.98,239.6,11,3,2,,3,,,,,,0.24,,0.169,,0.5,,3.49,,0.169,,2.17,,0.01,,,,9,,,9,,,9,,,9,,,112,13.78,13.76,33.192,24.844,313.1,0.387,5.49,93,3.5,0.5,2.2,0.17,0.01,0.24,0.17,113,11,,,,,,,
34214,859777,083.3 100.0,20-16045S-MX-101-0429-08331000-0125A-7,125,12.133,33.1941,5.122,25.16833,83.9,223.13,,7,2,,3,6,,6,6,6,0.147,,0.123,,0.84,,7.46,,0.06,,8.2,,0,4,,,9,,,9,,,9,,,9,,,125,12.13,12.12,33.194,25.168,282.2,0.429,5.12,83.9,7.5,0.84,8.2,0.06,0,0.15,0.12,126,,,,,,,,
34214,859778,083.3 100.0,20-16045S-MX-101-0429-08331000-0126A-3,126,11.775,33.1998,4.984,25.23957,81.02,217.7,10,3,2,,3,,,,,,0.14,,0.119,,0.87,,7.76,,0.052,,8.63,,0,4,,,9,,,9,,,9,,,9,,,126,11.78,11.76,33.2,25.24,275.3,0.429,4.98,81,7.8,0.87,8.6,0.05,0,0.14,0.12,127,10,,,,,,,
34214,859779,083.3 100.0,20-16045S-MX-101-0429-08331000-0140A-3,140,10.288,33.3087,4.406,25.58868,69.4,192.44,9,3,2,,3,,,,,,0.064,,0.046,,1.3,,13.97,,0.02,,15.58,,0,4,,,9,,,9,,,9,,,9,,,140,10.29,10.27,33.309,25.589,242.1,0.465,4.41,69.4,14,1.3,15.6,0.02,0,0.06,0.05,141,9,,,,,,,
34214,859780,083.3 100.0,20-16045S-MX-101-0429-08331000-0150A-7,150,9.965,33.3868,4.165,25.70438,65.17,181.35,,7,2,,3,6,,6,6,6,0.045,,0.044,,1.41,,16.21,,0.02,,17.4,,0,4,,,9,,,9,,,9,,,9,,,150,9.97,9.95,33.387,25.704,231.2,0.492,4.17,65.2,16.2,1.41,17.4,0.02,0,0.05,0.04,151,,,,,,,,
34214,859781,083.3 100.0,20-16045S-MX-101-0429-08331000-0171A-3,171,9.422,33.5665,3.61,25.93464,55.87,157.64,8,3,2,,3,,,,,,0.006,,0.041,,1.65,,20.91,,0.02,,21.18,,0,4,,,9,,,9,,,9,,,9,,,171,9.42,9.4,33.567,25.935,209.7,0.535,3.61,55.9,20.9,1.65,21.2,0.02,0,0.01,0.04,172,8,,,,,,,
34214,859782,083.3 100.0,20-16045S-MX-101-0429-08331000-0200A-3,200,8.905,33.7973,3.139,26.1984,48.09,137.05,7,3,2,,3,,,,,,0.004,,0.031,,1.84,,26.62,,0.015,,24.25,,0,4,,,9,,,9,,,9,,,9,,,200,8.91,8.88,33.797,26.198,185.1,0.592,3.14,48.1,26.6,1.84,24.3,0.02,0,0,0.03,202,7,,,,,,,
34214,859783,083.3 100.0,20-16045S-MX-101-0429-08331000-0230A-3,230,8.563,33.9104,2.975,26.34089,45.26,129.89,6,3,2,,3,,,,,,,9,,9,1.93,,30.68,,0.016,,25.94,,0,4,,,9,,,9,,,9,,,9,,,230,8.56,8.54,33.91,26.341,172.1,0.646,2.98,45.3,30.7,1.93,25.9,0.02,0,,,232,6,,,,,,,
34214,859784,083.3 100.0,20-16045S-MX-101-0429-08331000-0250A-7,250,8.4,33.9819,2.582,26.42238,39.15,112.34,,7,2,,3,6,,6,6,6,,9,,9,2.06,,34.06,,0.02,,27.4,,0,4,,,9,,,9,,,9,,,9,,,250,8.4,8.37,33.982,26.422,164.7,0.684,2.58,39.2,34.1,2.06,27.4,0.02,0,,,252,,,,,,,,
34214,859785,083.3 100.0,20-16045S-MX-101-0429-08331000-0270A-3,270,8.206,34.0212,2.304,26.48297,34.79,100.57,5,3,2,,3,,,,,,,9,,9,2.19,,37.43,,0.02,,28.92,,0.01,,,,9,,,9,,,9,,,9,,,270,8.21,8.18,34.021,26.483,159.2,0.712,2.3,34.8,37.4,2.19,28.9,0.02,0.01,,,272,5,,,,,,,
34214,859786,083.3 100.0,20-16045S-MX-101-0429-08331000-0300A-7,300,7.904,34.0801,1.785,26.57467,26.78,77.65,,7,2,,3,6,,6,6,6,,9,,9,2.36,,42.85,,0.02,,30.8,,0,4,,,9,,,9,,,9,,,9,,,300,7.9,7.87,34.08,26.575,151,0.763,1.79,26.8,42.9,2.36,30.8,0.02,0,,,302,,,,,,,,
34214,859787,083.3 100.0,20-16045S-MX-101-0429-08331000-0321A-3,321,7.668,34.0962,1.558,26.62205,23.25,68.01,4,3,2,,3,,,,,,,9,,9,2.48,,46.64,,0.021,,32.19,,0,4,,,9,,,9,,,9,,,9,,,321,7.67,7.64,34.096,26.622,146.7,0.79,1.56,23.3,46.6,2.48,32.2,0.02,0,,,324,4,,,,,,,
34214,859788,083.3 100.0,20-16045S-MX-101-0429-08331000-0381A-3,381,7.112,34.1525,0.987,26.74593,14.54,43.08,3,3,2,,3,,,,,,,9,,9,2.73,,55.4,,0.016,,35.12,,0,4,,,9,,,9,,,9,,,9,,,381,7.11,7.08,34.153,26.746,135.6,0.875,0.99,14.5,55.4,2.73,35.1,0.02,0,,,384,3,,,,,,,
34214,859789,083.3 100.0,20-16045S-MX-101-0429-08331000-0400A-7,400,7.023,34.1702,0.86,26.77254,12.65,37.41,,7,2,,3,6,,6,6,6,,9,,9,2.8,,58,,0.02,,35.7,,0,4,,,9,,,9,,,9,,,9,,,400,7.02,6.99,34.17,26.773,133.3,0.906,0.86,12.7,58,2.8,35.7,0.02,0,,,403,,,,,,,,
34214,859790,083.3 100.0,20-16045S-MX-101-0429-08331000-0440A-3,440,6.737,34.2019,0.634,26.837,9.26,27.68,2,3,2,,3,,,,,,,9,,9,2.94,,63.48,,0.018,,37.03,,0,4,,,9,,,9,,,9,,,9,,,440,6.74,6.7,34.202,26.837,127.7,0.952,0.63,9.3,63.5,2.94,37,0.02,0,,,444,2,,,,,,,
34214,859791,083.3 100.0,20-16045S-MX-101-0429-08331000-0500A-7,500,6.237,34.2204,0.473,26.91801,6.83,20.57,,7,2,,3,6,,6,6,6,,9,,9,3.04,,70.66,,0.01,,38.6,,0,4,,,9,,,9,,,9,,,9,,,500,6.24,6.19,34.22,26.918,120.4,1.034,0.47,6.8,70.7,3.04,38.6,0.01,0,,,504,,,,,,,,
34214,859792,083.3 100.0,20-16045S-MX-101-0429-08331000-0518A-3,518,6.134,34.2228,0.459,26.93335,6.61,20.05,1,3,2,,3,,,,,,,9,,9,3.07,,72.81,,0.011,,39.09,,0,4,,,9,,,9,,,9,,,9,,,518,6.13,6.09,34.223,26.933,119.1,1.049,0.46,6.6,72.8,3.07,39.1,0.01,0,,,522,1,,,,,,,
34215,859793,083.3 110.0,20-16045S-MX-100-2243-08331100-0000A-7,0,16.847,33.2991,5.609,24.24592,101.23,244.96,,7,2,,3,,,,,,0.066,,0.011,,0.24,,2.24,,0.007,,0.11,,0.08,,,,9,,,9,,,9,,,9,,,0,16.85,16.85,33.299,24.246,366.6,0,5.61,101.2,2.2,0.24,0.1,0.01,0.08,0.07,0.01,0,,,,,,,,
34215,859794,083.3 110.0,20-16045S-MX-100-2243-08331100-0002A-3,2,16.847,33.2991,5.609,24.24607,101.23,244.96,21,3,2,,3,,,,,,0.066,,0.011,,0.24,,2.24,,0.007,,0.11,,0.08,,,,9,,,9,,,9,,,9,,,2,16.85,16.85,33.299,24.246,366.7,0.007,5.61,101.2,2.2,0.24,0.1,0.01,0.08,0.07,0.01,2,21,,,,,,,
34215,859795,083.3 110.0,20-16045S-MX-100-2243-08331100-0010A-3,10,16.678,33.2935,5.621,24.28169,101.11,245.53,19,3,2,,3,,,,,,0.076,,0.013,,0.22,,1.86,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,10,16.68,16.68,33.294,24.282,363.6,0.037,5.62,101.1,1.9,0.22,0,0,0,0.08,0.01,10,19,,,,,,,
34215,859796,083.3 110.0,20-16045S-MX-100-2243-08331100-0010B-6,10,16.678,33.2901,,24.2791,,,20,6,2,,3,,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,16.68,16.68,33.29,24.279,363.8,0.037,,,,,,,,,,10,20,,,,,,,
34215,859797,083.3 110.0,20-16045S-MX-100-2243-08331100-0020B-7,20,16.801,33.3495,5.586,24.29683,100.75,243.55,,7,2,,3,6,,6,6,6,0.087,,0.024,,0.23,,1.76,,0,,0,,0,4,,,9,,,9,,,9,,,9,,,20,16.8,16.8,33.35,24.297,362.5,0.073,5.59,100.8,1.8,0.23,0,0,0,0.09,0.02,20,,,,,,,,
34215,859798,083.3 110.0,20-16045S-MX-100-2243-08331100-0025A-3,25,16.205,33.241,5.683,24.3511,101.24,248.24,18,3,2,,3,,,,,,0.093,,0.03,,0.24,,1.71,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,25,16.21,16.2,33.241,24.351,357.5,0.091,5.68,101.2,1.7,0.24,0,0,0,0.09,0.03,25,18,,,,,,,
34215,859799,083.3 110.0,20-16045S-MX-100-2243-08331100-0030A-7,30,15.971,33.2101,5.701,24.38066,101.07,248.55,,7,2,,3,6,,6,6,6,0.113,,0.039,,0.25,,1.69,,0,,0,,0,4,,,9,,,9,,,9,,,9,,,30,15.97,15.97,33.21,24.381,354.8,0.109,5.7,101.1,1.7,0.25,0,0,0,0.11,0.04,30,,,,,,,,
34215,859800,083.3 110.0,20-16045S-MX-100-2243-08331100-0040A-3,40,15.27,33.0805,5.792,24.43715,101.17,253.01,17,3,2,,3,,,,,,0.154,,0.058,,0.27,,1.64,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,40,15.27,15.26,33.081,24.437,349.7,0.144,5.79,101.2,1.6,0.27,0,0,0,0.15,0.06,40,17,,,,,,,
34215,859801,083.3 110.0,20-16045S-MX-100-2243-08331100-0050A-3,50,15.13,33.0819,5.816,24.46938,101.3,254.07,16,3,2,,3,,,,,,0.224,,0.101,,0.27,,1.66,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,50,15.13,15.12,33.082,24.469,347,0.179,5.82,101.3,1.7,0.27,0,0,0,0.22,0.1,50,16,,,,,,,
34215,859802,083.3 110.0,20-16045S-MX-100-2243-08331100-0062A-3,62,14.97,33.0735,5.826,24.4983,101.14,254.5,15,3,2,,3,,,,,,0.272,,0.148,,0.29,,1.65,,0,8,0,8,0,4,,,9,,,9,,,9,,,9,,,62,14.97,14.96,33.074,24.498,344.6,0.221,5.83,101.1,1.7,0.29,0,0,0,0.27,0.15,62,15,,,,,,,
34215,859803,083.3 110.0,20-16045S-MX-100-2243-08331100-0075A-3,75,14.283,33.0413,5.817,24.62011,99.56,254.11,14,3,2,,3,,,,,,0.412,,0.353,,0.32,,1.73,,0.024,,0,8,0,4,,,9,,,9,,,9,,,9,,,75,14.28,14.27,33.041,24.62,333.3,0.265,5.82,99.6,1.7,0.32,0,0.02,0,0.41,0.35,76,14,,,,,,,
34215,859804,083.3 110.0,20-16045S-MX-100-2243-08331100-0088A-3,88,13.652,33.1983,5.493,24.8722,92.89,239.95,13,3,2,,3,,,,,,0.107,,0.113,,0.53,,3.53,,0.123,,2.59,,0,4,,,9,,,9,,,9,,,9,,,88,13.65,13.64,33.198,24.872,309.6,0.307,5.49,92.9,3.5,0.53,2.6,0.12,0,0.11,0.11,89,13,,,,,,,
34215,859805,083.3 110.0,20-16045S-MX-100-2243-08331100-0100A-3,100,12.957,33.2255,5.241,25.03283,87.37,228.93,12,3,2,,3,,,,,,0.093,,0.152,,0.7,,5.08,,0.04,,5.33,,0,4,,,9,,,9,,,9,,,9,,,100,12.96,12.94,33.226,25.033,294.6,0.343,5.24,87.4,5.1,0.7,5.3,0.04,0,0.09,0.15,101,12,,,,,,,
34215,859806,083.3 110.0,20-16045S-MX-100-2243-08331100-0112A-3,112,12.509,33.3244,4.887,25.1972,80.75,213.43,11,3,2,,3,,,,,,0.074,,0.079,,0.9,,7.49,,0.017,,8.41,,0,4,,,9,,,9,,,9,,,9,,,112,12.51,12.49,33.324,25.197,279.2,0.377,4.89,80.8,7.5,0.9,8.4,0.02,0,0.07,0.08,113,11,,,,,,,
34215,859807,083.3 110.0,20-16045S-MX-100-2243-08331100-0125A-3,125,10.817,33.3359,4.327,25.51793,68.96,188.98,10,3,2,,3,,,,,,0.041,,0.067,,1.23,,12.08,,0.014,,13.97,,0,4,,,9,,,9,,,9,,,9,,,125,10.82,10.8,33.336,25.518,248.6,0.412,4.33,69,12.1,1.23,14,0.01,0,0.04,0.07,126,10,,,,,,,
34215,859808,083.3 110.0,20-16045S-MX-100-2243-08331100-0140A-3,140,9.993,33.3619,4.404,25.67989,68.94,192.34,9,3,2,,3,,,,,,0.027,,0.049,,1.31,,14.34,,0.008,,16,,0,4,,,9,,,9,,,9,,,9,,,140,9.99,9.98,33.362,25.68,233.3,0.448,4.4,68.9,14.3,1.31,16,0.01,0,0.03,0.05,141,9,,,,,,,
34215,859809,083.3 110.0,20-16045S-MX-100-2243-08331100-0150A-7,150,9.617,33.4562,4.402,25.816,68.38,191.65,,7,2,,3,6,,6,6,6,0.019,,0.04,,1.37,,16.04,,0.01,,17.1,,0,4,,,9,,,9,,,9,,,9,,,150,9.62,9.6,33.456,25.816,220.5,0.474,4.4,68.4,16,1.37,17.1,0.01,0,0.02,0.04,151,,,,,,,,
34215,859810,083.3 110.0,20-16045S-MX-100-2243-08331100-0171A-3,171,9.194,33.5809,4.13,25.98242,63.6,180.33,8,3,2,,3,,,,,,0.003,,0.022,,1.49,,19.61,,0.004,,19.56,,0,4,,,9,,,9,,,9,,,9,,,171,9.19,9.18,33.581,25.982,205.1,0.515,4.13,63.6,19.6,1.49,19.6,0,0,0,0.02,172,8,,,,,,,
34215,859811,083.3 110.0,20-16045S-MX-100-2243-08331100-0200A-3,200,8.82,33.8367,3.937,26.24252,60.22,171.89,7,3,2,,3,,,,,,0.001,,0.016,,1.58,,24.25,,0,8,21.65,,0,4,,,9,,,9,,,9,,,9,,,200,8.82,8.8,33.837,26.243,180.9,0.571,3.94,60.2,24.3,1.58,21.7,0,0,0,0.02,202,7,,,,,,,
